customer_id,age,gender,marital_status,job,monthly_income,housing_status,district,city,no_of_previous_loans,no_of_available_loans,total_on_time_payments,total_late_payments,risk
19623232803,54,Male,Married,Tailor,129567.78,Other,Kandy,Peradeniya,0,1,18,4,high
19802092818,65,Male,Single,Software Engineer,370022.82,Own,Nuwara Eliya,Talawakele,3,2,19,4,low
19642932826,42,Female,Married,Doctor,130451.6,Rent,Matara,Akuressa,2,2,15,6,medium
19590492831,27,Male,Married,Software Engineer,321477.14,Own,Matara,Akuressa,1,0,19,2,low
20042432844,60,Female,Married,Teacher,273266.92,Other,Hambantota,Hambantota,0,2,16,3,low
19810672855,56,Female,Divorced,Painter,491210.37,Rent,Kandy,Gampola,3,2,18,8,medium
19721222864,25,Male,Single,Army Officer,75987.5,Own,Colombo,Dehiwala,1,0,9,2,low
19942192878,25,Male,Single,Teacher,319409.65,Family,Kalutara,Beruwala,1,3,9,4,medium
20012132883,27,Female,Married,Tailor,393317.39,Other,Matara,Akuressa,1,0,10,0,high
19871722893,50,Female,Divorced,Electrician,176358.8,Other,Kalutara,Panadura,2,3,2,10,medium
19883482903,21,Male,Married,Chef,124637.49,Rent,Kalutara,Kalutara,2,2,17,0,high
19631362912,22,Female,Divorced,Fisherman,173276.2,Family,Matara,Akuressa,1,3,12,2,low
19993252922,44,Male,Single,Laborer,237854.96,Own,Matale,Dambulla,1,2,14,10,medium
20052602937,48,Female,Single,Police Officer,275562.44,Own,Kandy,Gampola,1,3,13,5,medium
19661502949,55,Female,Married,Teacher,63072.68,Family,Colombo,Colombo,5,2,20,7,medium
19521662953,39,Male,Single,Construction Worker,175089.9,Rent,Nuwara Eliya,Talawakele,1,0,0,5,low
19832892965,44,Female,Divorced,Receptionist,419661.51,Own,Nuwara Eliya,Hatton,5,3,1,8,medium
19531262973,51,Female,Married,Businessman,336726.92,Other,Gampaha,Kelaniya,3,3,13,5,medium
19500582983,56,Female,Married,Software Engineer,315911.74,Own,Hambantota,Tissamaharama,0,2,5,0,high
19792052999,59,Male,Single,Engineer,232665.21,Other,Matale,Dambulla,4,0,1,10,low
19772933003,21,Female,Married,Driver,324005.14,Family,Nuwara Eliya,Talawakele,2,3,6,0,high
19731983011,47,Male,Divorced,Engineer,225246.82,Other,Kandy,Kandy,3,0,20,1,low
19613383021,63,Male,Married,Banker,266230.98,Other,Matara,Weligama,5,3,19,7,high
19513523038,40,Female,Divorced,Plumber,133674.17,Family,Galle,Galle,4,0,1,0,low
19580013047,31,Female,Single,Fisherman,116250.11,Rent,Colombo,Moratuwa,5,3,9,7,medium
19771143054,29,Male,Single,Teacher,129563.87,Own,Kandy,Gampola,1,1,7,1,low
20011813061,47,Female,Divorced,Receptionist,272221.43,Family,Matara,Matara,5,0,1,10,medium
19700843072,44,Female,Divorced,Teacher,330341.34,Family,Kalutara,Kalutara,5,1,13,7,medium
19530943080,65,Male,Divorced,Nurse,489584.88,Other,Kandy,Peradeniya,5,1,19,5,low
19580903098,38,Female,Divorced,Mechanic,396518.12,Rent,Kalutara,Panadura,5,3,16,1,medium
19971803100,48,Male,Married,Laborer,441856.41,Own,Colombo,Moratuwa,4,3,18,9,low
19791963117,63,Male,Married,Doctor,499279.42,Rent,Colombo,Colombo,0,0,8,9,medium
19671763124,41,Female,Married,Mason,356374.9,Own,Matara,Akuressa,3,2,11,10,medium
20040983135,64,Male,Married,Accountant,112889.94,Other,Kandy,Kandy,3,3,14,0,high
20003503146,34,Female,Single,Accountant,124103.25,Family,Matara,Matara,3,3,14,2,medium
19651893152,37,Male,Divorced,Clerk,359478.37,Rent,Nuwara Eliya,Nuwara Eliya,2,2,4,1,medium
20000233168,46,Female,Divorced,Plumber,329893.98,Other,Kandy,Peradeniya,2,0,2,10,medium
19741343178,30,Female,Divorced,Plumber,117943.04,Own,Gampaha,Negombo,0,2,19,9,low
19580633181,42,Male,Single,Clerk,14535.22,Rent,Colombo,Dehiwala,2,1,18,7,medium
19871403195,49,Female,Married,Mason,488940.85,Family,Nuwara Eliya,Talawakele,5,3,2,9,medium
19563313200,56,Female,Divorced,Construction Worker,348407.96,Other,Colombo,Dehiwala,5,2,14,9,medium
19743073219,27,Female,Married,Clerk,332979.96,Own,Hambantota,Tangalle,2,0,8,6,medium
19791623226,52,Female,Single,Chef,494187.72,Own,Nuwara Eliya,Nuwara Eliya,5,3,11,0,medium
19921443230,54,Male,Divorced,Painter,266896.88,Rent,Galle,Ambalangoda,5,0,3,1,low
19542403241,39,Male,Single,Cleaner,66286.36,Rent,Galle,Galle,5,0,19,9,low
19861823259,41,Male,Single,Doctor,474240.95,Own,Gampaha,Kelaniya,0,1,19,9,medium
19973443267,60,Male,Divorced,Clerk,257304.63,Family,Colombo,Moratuwa,2,0,18,5,low
19543153275,61,Female,Married,Plumber,186167.59,Family,Galle,Ambalangoda,0,1,14,7,high
19911043281,42,Female,Single,Fisherman,113236.61,Rent,Matale,Dambulla,1,3,8,9,medium
19871103291,44,Male,Single,Army Officer,177269.54,Rent,Hambantota,Tangalle,1,2,1,4,high
19750963300,28,Female,Married,Cleaner,498394.87,Rent,Matale,Dambulla,0,3,4,3,high
19592933316,23,Female,Married,Nurse,265601.2,Own,Galle,Hikkaduwa,1,3,14,2,high
19991663325,22,Male,Married,Farmer,151442.13,Own,Matara,Matara,2,1,5,1,high
19631883331,64,Male,Single,Chef,386703.79,Family,Nuwara Eliya,Nuwara Eliya,4,1,13,1,medium
19632043342,42,Male,Divorced,Engineer,110118.76,Other,Hambantota,Hambantota,3,2,19,10,medium
19821903353,24,Female,Married,Chef,40928.67,Rent,Matale,Matale,0,2,15,9,high
19890613363,45,Male,Married,Software Engineer,246468.92,Other,Matara,Matara,2,0,13,7,medium
19930703374,31,Male,Single,Fisherman,287779.51,Own,Hambantota,Tangalle,4,3,7,3,medium
19691393389,41,Male,Married,Shop Assistant,310029.32,Family,Kandy,Peradeniya,3,2,2,2,low
20012133392,35,Female,Divorced,Laborer,15909.6,Other,Hambantota,Tissamaharama,0,1,10,2,medium
19981683406,58,Female,Single,Shop Assistant,65491.39,Rent,Nuwara Eliya,Hatton,1,1,14,9,medium
19720193418,35,Female,Single,Teacher,390291.53,Rent,Nuwara Eliya,Talawakele,3,2,4,2,medium
19513423423,56,Male,Married,Software Engineer,363441.92,Other,Matale,Matale,1,3,8,0,high
19921403431,37,Male,Divorced,Laborer,385108.28,Rent,Gampaha,Ja-Ela,5,2,16,10,medium
19672063444,32,Female,Divorced,Police Officer,333067.88,Family,Matale,Dambulla,0,1,6,9,medium
19853173457,41,Male,Divorced,Fisherman,203204.44,Family,Galle,Galle,1,0,13,2,low
19582593462,27,Female,Married,Painter,205173.07,Family,Kandy,Peradeniya,3,2,8,5,high
19861383471,60,Female,Married,Civil Servant,471675.73,Family,Kalutara,Kalutara,1,3,19,9,high
19941113482,42,Male,Single,Banker,423391.94,Rent,Colombo,Dehiwala,1,2,18,2,medium
19731843497,65,Female,Single,Doctor,92324.44,Other,Matara,Matara,3,3,5,4,high
19930453503,33,Male,Married,Chef,33575.68,Family,Gampaha,Ja-Ela,4,2,14,1,low
19702933515,53,Male,Divorced,Plumber,96410.16,Other,Nuwara Eliya,Talawakele,1,3,5,8,medium
19563393520,34,Male,Single,Shop Assistant,246717.89,Own,Hambantota,Tissamaharama,5,2,10,0,medium
19800303531,26,Male,Single,Security Guard,371549.37,Rent,Kalutara,Beruwala,5,1,11,6,medium
19782343548,45,Male,Single,Plumber,12448.35,Own,Kalutara,Beruwala,0,2,17,0,low
19600523554,45,Male,Married,Construction Worker,116351.81,Family,Colombo,Moratuwa,0,3,17,2,low
19961593564,28,Female,Single,Army Officer,499620.14,Other,Kandy,Kandy,1,1,9,4,high
19820443570,47,Female,Divorced,Banker,90238.25,Other,Gampaha,Negombo,3,2,14,1,medium
19632413582,53,Female,Divorced,Taxi Driver,174356.19,Rent,Hambantota,Tissamaharama,2,1,7,5,medium
19981823592,49,Female,Divorced,Security Guard,497023.84,Own,Gampaha,Ja-Ela,4,0,12,0,low
19690613602,56,Male,Single,Taxi Driver,164385.32,Other,Kalutara,Panadura,4,3,13,5,medium
19921573612,31,Male,Single,Security Guard,180897.76,Family,Gampaha,Ja-Ela,3,2,6,4,low
19623223629,21,Female,Single,Police Officer,473138.76,Other,Gampaha,Negombo,4,1,14,7,medium
19713433633,63,Male,Married,Banker,255533.82,Other,Matale,Matale,0,1,4,2,high
19980633644,58,Female,Single,Electrician,95558.47,Family,Gampaha,Negombo,4,1,18,10,medium
19571083659,24,Male,Single,Farmer,444675.44,Own,Matara,Weligama,1,2,15,9,medium
19800833661,21,Male,Married,Driver,51800.79,Family,Galle,Ambalangoda,2,1,3,5,high
19942153672,57,Male,Married,Accountant,321354.52,Other,Kandy,Gampola,0,1,6,10,high
19910023685,37,Male,Divorced,Accountant,367868.83,Rent,Kalutara,Panadura,4,3,14,6,medium
19533523691,27,Female,Married,Taxi Driver,144675.48,Other,Matara,Akuressa,0,1,13,9,high
19850463704,52,Female,Married,Nurse,347360.05,Family,Kandy,Kandy,2,1,3,1,high
19552373713,21,Female,Single,Construction Worker,55110.86,Other,Kalutara,Kalutara,1,1,8,6,high
19721563725,57,Female,Divorced,Shop Assistant,370259.95,Rent,Hambantota,Tissamaharama,4,0,12,0,medium
19580223736,33,Female,Single,Mason,462679.88,Family,Kandy,Kandy,0,2,0,0,low
19652353747,31,Male,Divorced,Army Officer,139110.88,Family,Gampaha,Negombo,3,1,0,0,medium
19772723757,45,Male,Married,Farmer,260666.72,Own,Hambantota,Tissamaharama,1,2,3,6,high
19913483762,40,Female,Single,Teacher,435438.13,Family,Kandy,Gampola,0,1,19,8,medium
19601403770,34,Female,Single,Software Engineer,319657.74,Family,Matara,Matara,4,1,14,2,medium
19621543785,33,Male,Divorced,Police Officer,478929.71,Other,Gampaha,Kelaniya,4,2,1,10,medium
19640453795,64,Male,Married,Police Officer,103206.44,Family,Nuwara Eliya,Nuwara Eliya,3,1,4,8,high
19551743803,35,Female,Single,Farmer,493024.71,Family,Kalutara,Beruwala,2,0,9,6,medium
19831483819,32,Female,Single,Painter,401018.73,Family,Matale,Dambulla,1,1,18,10,low
19810823823,29,Male,Single,Laborer,44541.91,Family,Kandy,Kandy,3,3,14,1,high
19730493831,58,Female,Single,Software Engineer,175829.68,Family,Galle,Ambalangoda,1,0,17,7,low
19901873845,62,Female,Married,Security Guard,491236.32,Other,Kandy,Kandy,4,3,4,10,high
19992793854,50,Male,Married,Plumber,490617.88,Other,Kalutara,Kalutara,4,1,16,6,medium
19532273862,26,Male,Single,Tailor,135211.45,Own,Gampaha,Ja-Ela,2,3,9,1,low
19562803871,56,Male,Divorced,Mechanic,156526.68,Rent,Matale,Matale,3,1,12,5,medium
19533363889,52,Male,Married,Accountant,219723.81,Rent,Kalutara,Kalutara,0,0,4,1,high
19540113891,23,Female,Divorced,Mason,426728.04,Rent,Nuwara Eliya,Nuwara Eliya,0,2,8,5,medium
19943513903,53,Male,Single,Taxi Driver,343446.99,Other,Colombo,Colombo,2,0,10,4,medium
19791893915,57,Male,Single,Painter,107525.93,Family,Matale,Matale,1,3,4,0,medium
19812823922,46,Female,Divorced,Civil Servant,297838.72,Own,Matale,Matale,0,1,11,10,medium
19651763936,30,Female,Single,Farmer,124757.78,Own,Kandy,Gampola,2,0,6,9,low
19502263941,38,Female,Married,Nurse,450691.46,Rent,Matale,Dambulla,1,0,3,10,high
19600403952,26,Female,Married,Civil Servant,426663,Own,Hambantota,Tissamaharama,0,3,6,5,high
19830303961,58,Female,Single,Banker,211663.07,Other,Gampaha,Kelaniya,3,1,4,0,low
19962493976,62,Female,Married,Banker,204363.28,Rent,Nuwara Eliya,Hatton,4,1,14,0,high
19920233981,32,Male,Divorced,Construction Worker,378895.35,Family,Galle,Hikkaduwa,5,3,12,1,medium
19871273996,49,Male,Divorced,Chef,212375.54,Family,Gampaha,Ja-Ela,4,2,20,2,low
19820114009,37,Female,Single,Businessman,414214.57,Family,Colombo,Colombo,2,1,17,1,low
19982444017,58,Male,Single,Software Engineer,111440.77,Family,Kandy,Kandy,4,2,15,4,medium
19841794023,53,Male,Married,Mason,182805.77,Other,Kalutara,Kalutara,5,0,13,0,low
20042624035,61,Female,Divorced,Mason,484915.12,Family,Nuwara Eliya,Hatton,1,0,1,9,low
19612124045,27,Female,Single,Security Guard,464983.27,Own,Colombo,Dehiwala,0,1,16,0,low
19990614052,64,Male,Divorced,Laborer,193882.88,Other,Kalutara,Kalutara,4,3,3,5,high
19560704063,60,Male,Married,Software Engineer,54105.67,Other,Kalutara,Kalutara,2,1,5,8,high
19790024070,39,Male,Single,Driver,105369.26,Rent,Kandy,Peradeniya,4,1,7,4,medium
19813654086,56,Male,Single,Civil Servant,170093.55,Family,Gampaha,Negombo,4,2,12,10,medium
19822894097,32,Female,Single,Farmer,92437.03,Own,Kalutara,Panadura,1,3,6,9,medium
19702374108,25,Male,Married,Shop Assistant,408990.03,Family,Colombo,Dehiwala,4,1,6,1,high
19643394112,33,Female,Married,Painter,268236.89,Family,Nuwara Eliya,Nuwara Eliya,1,2,16,1,low
19643464129,45,Female,Single,Mason,380432.67,Own,Matara,Akuressa,2,2,15,8,medium
19941254139,44,Male,Married,Tailor,454680.12,Other,Gampaha,Ja-Ela,0,3,11,4,high
19551414141,26,Male,Married,Security Guard,253934.01,Rent,Galle,Hikkaduwa,5,2,11,9,medium
19812824150,36,Female,Married,Nurse,109181.4,Family,Nuwara Eliya,Talawakele,2,3,16,8,high
19752944167,40,Female,Married,Construction Worker,427247.91,Other,Kalutara,Kalutara,0,1,6,2,high
19932084178,35,Female,Single,Accountant,19589.8,Rent,Kalutara,Panadura,1,1,7,0,medium
19761034182,28,Female,Married,Shop Assistant,347014.42,Own,Nuwara Eliya,Talawakele,4,1,2,4,high
19760154192,29,Female,Single,Police Officer,164503.15,Rent,Hambantota,Hambantota,1,2,7,3,medium
19620824206,52,Male,Married,Army Officer,126880.13,Other,Matara,Weligama,4,1,8,1,high
19573484211,25,Female,Divorced,Painter,54903.26,Own,Nuwara Eliya,Talawakele,0,3,14,9,medium
19551764227,40,Male,Divorced,Clerk,324212.13,Own,Colombo,Dehiwala,4,3,12,3,medium
19730634238,39,Female,Divorced,Laborer,87435.38,Own,Hambantota,Tissamaharama,4,1,16,7,medium
19553524242,38,Female,Divorced,Doctor,189858.79,Rent,Matale,Galewela,0,2,14,6,medium
19873624250,26,Male,Single,Nurse,246032.46,Own,Colombo,Moratuwa,5,2,15,4,medium
19760974262,31,Male,Divorced,Army Officer,102989.73,Rent,Kandy,Peradeniya,0,3,7,3,medium
19713594271,64,Male,Single,Receptionist,76007.05,Other,Matale,Matale,5,3,11,7,medium
19562734284,50,Female,Divorced,Fisherman,67020.32,Other,Nuwara Eliya,Hatton,1,3,16,6,medium
19570844296,32,Male,Divorced,Software Engineer,120766.4,Family,Gampaha,Kelaniya,2,1,2,7,medium
19981684309,39,Female,Married,Mechanic,277597.87,Family,Kandy,Gampola,0,2,6,10,medium
19961964315,42,Male,Divorced,Farmer,416159.69,Rent,Kandy,Peradeniya,2,3,16,6,medium
19840254322,43,Female,Divorced,Plumber,474552.61,Family,Kalutara,Kalutara,1,2,16,2,low
19833414339,28,Male,Single,Driver,303853.08,Rent,Galle,Hikkaduwa,3,3,9,4,high
19740254344,43,Male,Single,Banker,223782.74,Other,Matara,Akuressa,4,1,20,9,medium
19830064356,44,Male,Married,Laborer,394831.26,Rent,Kalutara,Kalutara,3,1,2,10,high
19582394369,32,Female,Divorced,Electrician,330569.18,Rent,Matale,Matale,2,1,4,3,high
19921414373,56,Female,Single,Security Guard,290923.66,Rent,Colombo,Dehiwala,2,1,5,0,medium
19950384386,24,Male,Married,Army Officer,117060.2,Rent,Kalutara,Kalutara,3,3,11,6,medium
19981974394,27,Female,Single,Army Officer,376522.03,Family,Kalutara,Panadura,5,0,10,6,medium
19562864405,65,Female,Single,Receptionist,301580.56,Other,Colombo,Dehiwala,4,0,14,9,medium
19651534410,61,Female,Single,Mason,220770.62,Other,Gampaha,Negombo,5,3,7,3,high
20050354426,24,Male,Married,Teacher,132504.6,Other,Colombo,Moratuwa,3,0,17,6,high
20010334437,58,Male,Married,Mason,144543.77,Rent,Hambantota,Tissamaharama,3,2,5,8,high
19952624445,46,Male,Single,Mechanic,136402.88,Other,Matale,Matale,1,0,13,3,low
19572884452,48,Female,Married,Farmer,446589.8,Other,Nuwara Eliya,Talawakele,3,3,12,0,medium
19513314469,62,Male,Single,Laborer,442522.88,Other,Kandy,Gampola,2,1,0,4,high
19752624475,53,Male,Divorced,Tailor,364252.72,Own,Hambantota,Hambantota,3,1,16,0,low
19693334484,59,Male,Married,Doctor,386780.97,Rent,Kalutara,Kalutara,4,2,17,8,medium
19511234493,51,Male,Divorced,Shop Assistant,94522.01,Own,Hambantota,Tangalle,3,3,4,10,medium
19903304500,65,Female,Single,Fisherman,12396.53,Other,Galle,Hikkaduwa,1,2,11,2,high
19623104516,52,Male,Married,Banker,183211.15,Family,Kandy,Gampola,5,3,9,3,low
20011524527,41,Female,Married,Businessman,307637.01,Own,Hambantota,Tangalle,2,1,19,4,low
19750964532,34,Male,Divorced,Chef,459388.2,Other,Galle,Hikkaduwa,2,2,2,10,medium
19671114544,47,Male,Single,Businessman,369360.96,Other,Gampaha,Kelaniya,3,1,17,10,medium
19752354556,43,Male,Single,Businessman,465931.71,Other,Nuwara Eliya,Talawakele,0,2,12,9,medium
19661354566,45,Female,Single,Receptionist,267836.34,Other,Colombo,Colombo,2,3,7,7,medium
19783424570,55,Female,Married,Taxi Driver,337002.68,Own,Nuwara Eliya,Nuwara Eliya,5,3,2,3,high
19533324585,27,Female,Single,Teacher,345651.4,Own,Hambantota,Hambantota,3,3,20,3,low
19840174593,31,Female,Divorced,Mason,481244.15,Family,Gampaha,Negombo,1,1,10,1,medium
19771604603,47,Male,Divorced,Teacher,480208.69,Family,Nuwara Eliya,Nuwara Eliya,2,0,12,7,medium
19611864613,23,Male,Married,Driver,115082.32,Other,Matale,Matale,2,1,4,0,high
19741524621,30,Female,Married,Cleaner,81071.9,Rent,Nuwara Eliya,Nuwara Eliya,0,1,4,8,high
19743664636,51,Female,Single,Banker,166623.05,Rent,Gampaha,Kelaniya,5,0,6,5,medium
19983434646,65,Female,Married,Mechanic,306722.46,Own,Kandy,Gampola,4,3,17,4,low
19561244655,32,Female,Single,Doctor,368204.63,Rent,Hambantota,Tissamaharama,4,3,12,7,medium
20012474669,43,Female,Married,Civil Servant,69235.16,Own,Matara,Matara,3,1,9,1,high
20040064677,22,Male,Divorced,Painter,14019.97,Own,Nuwara Eliya,Hatton,5,3,7,9,medium
20003524686,46,Female,Single,Electrician,287539.2,Own,Kalutara,Panadura,0,3,15,9,medium
19941514695,53,Female,Divorced,Banker,303825.6,Rent,Colombo,Dehiwala,5,3,6,7,medium
19780574707,32,Male,Single,Police Officer,73484.87,Family,Nuwara Eliya,Nuwara Eliya,1,3,2,10,medium
19662954712,25,Male,Divorced,Electrician,272906.48,Other,Matale,Dambulla,0,2,10,5,medium
20013324728,50,Male,Divorced,Accountant,418151.62,Other,Matale,Galewela,4,0,19,10,low
19671214730,27,Male,Married,Businessman,188604.02,Own,Matara,Akuressa,0,3,17,9,high
20043194744,24,Female,Divorced,Electrician,408635.33,Family,Gampaha,Negombo,5,0,14,10,medium
19592984750,55,Male,Single,Mechanic,329176.67,Other,Gampaha,Kelaniya,1,0,3,9,medium
19833334764,28,Male,Single,Security Guard,380595.17,Own,Matale,Matale,2,2,6,1,low
19550244770,53,Female,Divorced,Nurse,39526.08,Rent,Galle,Hikkaduwa,1,1,1,4,medium
19591964784,48,Female,Single,Mechanic,90168.57,Family,Gampaha,Ja-Ela,0,3,19,8,low
19731644796,46,Male,Married,Mason,193277.96,Other,Matale,Dambulla,2,2,9,1,medium
19912754805,28,Male,Single,Painter,333478.18,Own,Gampaha,Kelaniya,5,0,16,6,low
19951074816,58,Female,Married,Electrician,359621.02,Family,Matara,Matara,3,2,1,6,high
19661624823,63,Female,Divorced,Security Guard,80108.76,Own,Nuwara Eliya,Talawakele,3,3,20,8,low
19860974838,49,Female,Married,Tailor,499176.6,Rent,Matara,Matara,3,0,11,10,medium
19951354848,43,Male,Divorced,Tailor,219101.75,Own,Colombo,Dehiwala,2,0,17,1,low
20000224854,49,Male,Married,Software Engineer,390893.52,Own,Colombo,Moratuwa,1,2,1,6,high
19630364867,45,Male,Divorced,Accountant,194721.09,Own,Matale,Dambulla,2,0,16,0,low
19710374876,36,Male,Divorced,Doctor,451618.53,Own,Galle,Hikkaduwa,2,2,15,0,medium
19812674884,50,Male,Single,Nurse,274328.68,Family,Matara,Weligama,3,1,15,4,medium
19562024892,34,Female,Married,Laborer,200269.54,Rent,Galle,Hikkaduwa,3,1,16,7,medium
19882484904,37,Male,Single,Security Guard,409107.59,Family,Hambantota,Tissamaharama,1,2,17,1,low
19791394912,33,Female,Divorced,Teacher,452698.14,Other,Matale,Galewela,3,3,16,1,low
19502374924,39,Male,Divorced,Teacher,446603.55,Family,Matara,Weligama,2,2,7,9,medium
19842554937,51,Male,Divorced,Chef,411412.99,Family,Nuwara Eliya,Nuwara Eliya,2,0,3,10,medium
19810864942,41,Male,Divorced,Businessman,51069.83,Rent,Colombo,Dehiwala,4,3,8,8,medium
19740974950,35,Male,Divorced,Mason,338168.1,Family,Colombo,Dehiwala,3,1,16,7,medium
19792164964,37,Female,Married,Clerk,237106.82,Other,Gampaha,Negombo,5,3,7,2,medium
19821634973,40,Female,Divorced,Software Engineer,26764.89,Rent,Galle,Ambalangoda,1,2,19,5,medium
19671374984,25,Male,Single,Banker,40595.89,Own,Kalutara,Kalutara,5,1,15,4,medium
19630494990,24,Male,Divorced,Plumber,164960.96,Rent,Galle,Ambalangoda,3,3,0,3,high
19541375004,25,Male,Single,Doctor,451986.97,Other,Kalutara,Beruwala,0,1,8,2,medium
19711445010,42,Female,Married,Doctor,199581.15,Family,Gampaha,Ja-Ela,5,0,14,7,medium
19653455025,62,Female,Divorced,Farmer,469102.93,Rent,Colombo,Moratuwa,5,1,2,6,medium
19660495030,25,Female,Married,Laborer,474830.15,Rent,Matara,Weligama,2,1,8,4,high
19781885047,34,Male,Single,Teacher,87734.76,Family,Gampaha,Kelaniya,2,3,7,10,medium
19540375054,23,Female,Divorced,Tailor,68231.52,Own,Matara,Matara,3,0,5,9,low
19900115065,28,Male,Divorced,Shop Assistant,188115.18,Rent,Kandy,Kandy,4,3,7,3,medium
19762395075,57,Male,Divorced,Receptionist,463422.84,Family,Gampaha,Negombo,4,0,10,1,low
19932405088,40,Female,Married,Driver,186011.58,Own,Colombo,Dehiwala,4,1,18,1,low
19793035096,58,Male,Single,Nurse,327612.77,Family,Matara,Weligama,1,1,10,3,medium
19751095105,50,Male,Divorced,Businessman,170929.23,Family,Matara,Akuressa,3,1,9,2,medium
19840565110,44,Female,Married,Cleaner,322326.58,Family,Colombo,Colombo,2,3,10,5,high
19860965126,24,Female,Married,Engineer,322422.81,Rent,Gampaha,Ja-Ela,5,1,6,5,high
19890855137,52,Female,Married,Fisherman,316426.47,Rent,Nuwara Eliya,Nuwara Eliya,4,3,18,2,medium
19950475140,39,Male,Single,Doctor,199985.78,Own,Hambantota,Tangalle,1,1,1,5,medium
19760865158,62,Female,Divorced,Electrician,32708.05,Other,Nuwara Eliya,Talawakele,2,1,12,1,medium
19701275161,47,Female,Single,Plumber,322623.4,Other,Gampaha,Ja-Ela,3,1,2,5,medium
19743395170,34,Male,Single,Accountant,395957.42,Family,Matara,Matara,4,1,5,2,low
19520955189,62,Female,Single,Electrician,179493.56,Family,Nuwara Eliya,Nuwara Eliya,1,1,1,4,high
19982965194,25,Female,Married,Farmer,105612.45,Family,Nuwara Eliya,Talawakele,1,3,5,1,high
19981315205,63,Female,Divorced,Accountant,459685.72,Family,Matale,Matale,3,3,15,6,medium
19810085219,42,Male,Single,Mason,48994.63,Own,Hambantota,Tissamaharama,2,0,20,5,low
19831765227,25,Male,Single,Laborer,137104.24,Other,Colombo,Moratuwa,2,2,11,5,high
